ticker,days vs spy,alpha vs spy,beta vs spy,days vs vgt,alpha vs vgt,beta vs vgt
UDN,1825,-0.054704999826595345,-0.011249538176946223,1825,-0.05207520283659274,-0.0163207608931245
UDOW,1825,0.04273705202261949,2.822661851163847,1825,-0.007995465682374374,1.948986986049514
UGA,1825,-0.18015131204936308,0.6255580716320803,1825,-0.1822608183839453,0.39975304764995645
UGAZ,1825,-0.930696259453491,-0.003554857568497022,1825,-0.8418520876608393,-0.31525464110483703
UGE,1825,0.07899201698245176,1.1607401654150613,1825,0.06876568086489777,0.7639921697146105
UGL,1825,-0.05113429349524594,-0.012718308207846463,1825,-0.05557362120991546,0.007664784929006562
UGLD,1825,-0.024266045965008576,-0.3209534304503351,1825,-0.009230322962422467,-0.2542623544099244
UJB,1825,0.05755819918601917,0.2734916983644678,1825,0.05745759330789464,0.17187560005602573
ULE,1825,-0.09353155459905384,-0.02176975784213245,1825,-0.08784826104370361,-0.03367695075183438
ULST,1582,0.003058784215275721,-0.002386890626587553,1582,0.0033839358113536585,-0.002476322469447346
UMDD,1825,-0.01922442755016686,2.9063518493052953,1825,-0.07567084951634298,2.021605251165994
UNG,1825,-0.2622203591103014,0.004311009433302104,1825,-0.23181993215055424,-0.10440634360521689
UNL,1825,-0.1502086884853854,0.016066392940062988,1825,-0.13276032364284335,-0.0513998418765508
UPRO,1825,0.0413579128311435,2.9568939781587416,1825,-0.02808554578844161,2.0990954350358066
UPV,1825,-0.09964568558226605,1.5763387288811226,1825,-0.12009857592699219,1.060667328633964
UPW,1825,0.19773337688760223,0.7026824413708176,1825,0.2217313423696676,0.3561372147631182
URA,1825,-0.3945737587879164,1.003444858709965,1825,-0.407329046387457,0.6742542185989016
URE,1825,0.029034990151356715,1.2588774178929492,1825,0.029152061734316687,0.7890962502781197
URR,1825,0.12965366594504152,0.08661729057676879,1825,0.13861837082177864,0.02273689398081919
URTH,1825,-0.02467187446326937,0.8753435770469734,1825,-0.046387183798342696,0.6254840156753085
URTY,1825,-0.072056200063516,3.1900811753041576,1825,-0.1593022036812699,2.3080632947992807
USCI,1825,-0.1422112774791666,0.22106158956973637,1825,-0.1425389786076184,0.13979402692013226
USD,1825,0.21788338490402454,2.589114442914012,1825,0.04673267861237652,2.2267871557167425
USDU,1534,0.02713666623666395,-0.03484035247301073,1534,0.0270740421262252,-0.01885736723319462
USL,1825,-0.2037673933052582,0.7157061745435299,1825,-0.2016141342057169,0.44127067246844076
USLV,1825,-0.4172545884832356,0.3459220725806912,1825,-0.41740951412614435,0.21749191053940442
USMV,1825,0.04227972181973198,0.7362135047553449,1825,0.03311148829050129,0.4940209884642679
USO,1825,-0.28534875253898767,0.7932607197218866,1825,-0.2794719162113586,0.476789935003298
UST,1825,0.08858237468803143,-0.29622385480432023,1825,0.09290838064326211,-0.20101951715340305
USV,1825,-0.07042406797172811,0.04325478470078363,1825,-0.06639890345158252,0.012945481087436459
UUP,1825,0.03855114431166468,0.01623342342315518,1825,0.03597092575614877,0.019271739403250276
UVXY,1825,-0.14687220590484337,-7.613465288374593,1825,0.017544558074258386,-5.354098042562322
UWM,1825,-0.049264847040933195,2.123681631169916,1825,-0.10724223686167396,1.5361453564660938
UXI,1825,0.07591099544651624,1.7985552238696,1825,0.03703563742949941,1.2649390570652346
UYG,1825,0.022808759626035794,2.004505882505436,1825,0.005944517925334135,1.3165497295163302
UYM,1825,-0.19409165895460026,2.079865830804551,1825,-0.22331235482688103,1.4073475148235826
VAW,1825,-0.07860247555373502,1.0418187097466096,1825,-0.09422273354136314,0.7084146610837767
VB,1825,-0.019281325892378565,1.0305875984199453,1825,-0.045099519635116755,0.7373014841076844
VBK,1825,-0.004783329725974875,1.0856601268137551,1825,-0.04162767282539344,0.810688882574343
VBR,1825,-0.03155698998811232,0.9808307550387957,1825,-0.04779851563754696,0.6723547993594258
VCIT,1825,0.014706842166188328,-0.026419807364996516,1825,0.014732582141329534,-0.01665995083739764
VCLT,1825,0.03596221578266038,-0.053240367689304374,1825,0.036097385653050554,-0.03386610028492639
VCR,1825,0.022253539091378297,1.0137114366883895,1825,-0.005546885787632547,0.7337015557289428
VCSH,1825,0.0032629502589605285,-0.005449886795416166,1825,0.0034602143249085806,-0.004112934429685499
VDC,1825,0.009090801822429403,0.6476865425669649,1825,0.011051468272545939,0.3992905201278775
VDE,1825,-0.23533429291948835,1.1110381043027597,1825,-0.23453386454433311,0.6939707085172785
VEA,1825,-0.09088358552326166,0.8954427703565754,1825,-0.10717466663439658,0.6189780690115152
VEGA,1825,0.0019660734409258293,0.40645368440933355,1825,-0.006306139520429301,0.2840541784648375
VEGI,1825,-0.10866437253933557,0.7715022541540796,1825,-0.11930896405220519,0.5213540938650959
VEU,1825,-0.10623150152069513,0.9138985363653745,1825,-0.12437647411125093,0.6370844846700456
VFH,1825,-0.005244288524959583,1.035227215443268,1825,-0.01025603420753691,0.6669037509412643
VGIT,1825,0.01947716957357265,-0.09318330826895321,1825,0.02122342041099266,-0.06459276586631271
VGK,1825,-0.10370498843279155,0.9295536241127611,1825,-0.11951550066357612,0.638677601527052
VGLT,1825,0.09223612820881935,-0.3101486287623668,1825,0.09607843924428865,-0.2080482754922939
VGSH,1825,0.004197750120949374,-0.022041581038243406,1825,0.00480458552402132,-0.015961510126294556
VGT,1825,0.07678030279925165,1.1631603749424464,1825,7.172674997349415e-17,0.9999999999999999
VHT,1825,0.03760215321765511,0.9598949778433356,1825,0.022465557531397645,0.655331857871852
VIDI,1568,-0.11570042521594189,0.8383582048361287,1568,-0.1499586445298811,0.5840550148261038
VIG,1825,0.006922044727509496,0.8773016680988861,1825,-0.00688069226838325,0.5988336248990509
VIIX,1825,-0.0006435757165101108,-4.110848040694743,1825,0.09600743591571993,-2.9186617030765367
VIOG,1825,0.01270356274800171,0.9945774755985423,1825,-0.017473130201578372,0.7300739544311748
VIOO,1825,-0.0027178035930325198,1.0063414233893595,1825,-0.027406143050124832,0.7181146007248036
VIOV,1825,-0.012070143244285816,0.9548632185584668,1825,-0.030639924917832618,0.6642723397329453
VIS,1825,-0.005135975305023544,1.0354333130713052,1825,-0.022913968544418052,0.7120124020151297
VIXM,1825,-0.030884797442805586,-1.7816220115489843,1825,0.011255654067584407,-1.2658232658508264
VIXY,1825,-0.0035648779591899425,-4.113013916765087,1825,0.0928660477838066,-2.9192446087881363
VLU,1821,0.05648904454904518,0.46113048274454455,1821,0.050023252678153544,0.31431040533062193
VLUE,1704,-0.022550965178568506,0.9471388905443278,1704,-0.057655735856576226,0.6600485086192867
VMBS,1825,0.009913532855462325,-0.037674842459043276,1825,0.010273550057494698,-0.024896340634882566
VNM,1825,-0.11846175004556418,0.8317987136315043,1825,-0.13788691003424655,0.5901058277584699
VNQ,1825,-0.021412503624308802,0.6270925773443388,1825,-0.020185984154998934,0.3889615778295089
VNQI,1825,-0.09807445832500368,0.7556115695568818,1825,-0.11228470929216701,0.5239511128703127
VO,1825,-0.0024499315459329237,0.9964591935875069,1825,-0.02477528221077604,0.7035913982774256
VOE,1825,-0.012788076675578519,0.9493904135728891,1825,-0.02447315026869478,0.6365831206192649
VONE,1825,0.005880667636240123,0.9709833698475875,1825,-0.017658140582853876,0.6918895416504875
VONG,1825,0.03660376105529479,1.0295035106398323,1825,-0.003234199698039171,0.7860175241375739
VONV,1825,-0.026493151041760143,0.9159070005536601,1825,-0.0346896889446871,0.603292719574253
VOO,1825,0.0024637478504811504,0.9899881299688584,1825,-0.020517614542046675,0.7018443814601707
VOOG,1825,0.02747197311353898,1.0132754615184947,1825,-0.010363325676761372,0.7687840638385747
VOOV,1825,-0.01539294904406394,0.9116761325513562,1825,-0.022949560029281123,0.5983846597466027
VOT,1825,0.008488509896323273,1.04923126227819,1825,-0.02438915454495456,0.7738665888440072
VOX,1825,-0.07940805761810908,0.8549003439044505,1825,-0.09847833743047338,0.6033437326757941
VPL,1825,-0.07545156738805962,0.869331467180851,1825,-0.09374368455998669,0.6096525496201673
VPU,1825,0.06401810237310737,0.4325421436020974,1825,0.07486220650787465,0.23306299920004503
VQT,1825,-0.008824627411424,0.37806120461827664,1825,-0.016587221299892964,0.26445220611109077
VSS,1825,-0.08713543946311732,0.8243642159532583,1825,-0.10582575549111735,0.5828541802346001
VT,1825,-0.052398390370100655,0.955286838139096,1825,-0.07414496009203528,0.675730810338264
VTHR,1825,0.01512683120818538,0.9082193845235085,1825,-0.00827393066471954,0.6520405414418162
VTI,1825,-0.00022627745127027895,0.995741061200081,1825,-0.02435613569463569,0.7094988517461016
VTIP,1825,-0.002141274919911974,-0.0004585559304057245,1825,-0.002107020654308671,-0.0004082729789111173
VTV,1825,-0.014842348851266049,0.9359442723073433,1825,-0.023647678994037972,0.6180041156863151
VTWG,1825,-0.004221580732388004,1.1022909978966613,1825,-0.044302223103473835,0.8325214555725968
VTWO,1825,-0.02869400368221822,1.0568927509357116,1825,-0.057992090905052376,0.7660595685065992
VTWV,1825,-0.03945812004388232,0.9274708089006924,1825,-0.054585832802337426,0.6349656462888911
VUG,1825,0.02418160518314758,1.0561016073326739,1825,-0.015641341930176248,0.8026457022030857
VV,1825,0.002929987284113621,0.9923704359374687,1825,-0.020915531698550746,0.7063831398373082
VWO,1825,-0.14953587879995534,1.0361115277922677,1825,-0.176366529019297,0.7443330268539745
VWOB,1672,-0.014855739829099374,0.1351441946655325,1672,-0.02040180576848684,0.09637250092180068
VXF,1825,-0.01481222338487174,1.0382104500935145,1825,-0.043212682258607665,0.7511802884547402
VXUS,1825,-0.10533869970357217,0.9153080650311183,1825,-0.12356183785645149,0.6382438759719806
VXX,501,nan,nan,497,-0.22314827869638246,0.25332454281706507
VXZ,1825,-0.07663435286623344,-1.4894709952087342,1825,-0.051906770162899164,-1.0212490193771417
VYM,1825,-0.022415251200245383,0.8754723480620068,1825,-0.031832981401405204,0.5822366407262747
WDIV,1675,-0.07310376403081824,0.7559225549467432,1675,-0.09273924049791482,0.49577257832025146
WEAT,1825,-0.24726069422810948,0.030614410039124823,1825,-0.24581901811240572,0.014120452536877813
WIP,1825,-0.03546535668105352,0.0858463117904257,1825,-0.03610621654954534,0.05609671602158203
WOOD,1825,-0.0564320858080375,0.9262211957263432,1825,-0.07191234330853016,0.6354240706546637
WPS,1825,-0.08093745321471262,0.6596281980636691,1825,-0.09118648347848979,0.44979826242767573
XAR,1825,0.1114249447153751,0.9461215437970859,1825,0.08824835677691412,0.6750211603719334
XBI,1825,0.029501827123592752,1.4629758233734047,1825,-0.019910784317462387,1.091605402610132
XES,1825,-0.49172249031261933,1.4503233788636796,1825,-0.49223032272026757,0.9113638839663455
XHB,1825,-0.041895733793377896,1.059625593027127,1825,-0.05644976273461144,0.7158256498983186
XHE,1825,0.08800516009268478,0.8889525278231213,1825,0.05235448510406109,0.6831174668758876
XHS,1825,0.028295208451981423,0.8907272728710823,1825,0.013818755254419808,0.6096272413163941
XLB,1825,-0.07141462627805692,1.0414453015728704,1825,-0.08332369743049993,0.6951048302720573
XLE,1825,-0.2204250924629826,1.1022778581124462,1825,-0.21778308092723073,0.6819882330188991
XLF,1825,-0.00708525577078428,1.093016530147846,1825,0.19145995406758182,-0.022248077347749532
XLG,1825,0.00043402679890088767,0.9899287704190555,1825,-0.02871252663282466,0.7235290083842576
XLI,1825,-0.005048652728752764,1.0389472990639546,1825,-0.019257309537105156,0.7016403444322283
XLK,1825,0.05602368588727044,1.142244880479012,1825,-0.014419253759954306,0.9645543157554606
XLP,1825,0.008183043455364957,0.657306230541981,1825,0.013514997557284674,0.393445458211224
XLU,1825,0.06131576040922774,0.4193769450015171,1825,0.07476881419874716,0.21561427769656766
XLV,1825,0.0326478198540193,0.9423247757990706,1825,0.023464255412638663,0.623338302656717
XLY,1825,0.03288196844919228,1.017162178279059,1825,0.007659405339718816,0.7267831028323581
XME,1825,-0.27074154958948116,1.210470576550519,1825,-0.28975191824580687,0.8261295798135834
XMLV,1746,0.048937300494677406,0.7037668883534184,1746,0.0382214130163633,0.4588127007099274
XMPT,1825,-0.007943340179189936,0.02772846348291281,1825,-0.00965480473353622,0.023420001913841554
XOP,1825,-0.3836250889650046,1.4630973340187738,1825,-0.3858815286260336,0.9255359864497327
XPH,1825,-0.0736440073103582,1.1110452613411077,1825,-0.0962138324683825,0.7763157510521415
XPP,1825,-0.20840548465779324,2.168755864108393,1825,-0.2734536523264893,1.5893263100204797
XRT,1825,-0.07975907898533473,0.9913092040508816,1825,-0.09396093383386211,0.67174000560077
XSD,1825,0.13595690443110317,1.3565852297582248,1825,0.04544021710361331,1.1697044606248874
XSLV,1746,0.02381640239815109,0.773384160364533,1746,0.008078534657635774,0.5179039622021784
XSW,1825,0.08495623707224007,1.0153183807453585,1825,0.024705834803328997,0.8490405548079563
XTL,1825,-0.04986996368569879,0.9527405396881423,1825,-0.09121774611381564,0.7431949615667128
XTN,1825,0.017695441428694992,1.1325723265783685,1825,-0.0028746412672933084,0.7827708096846473
XVZ,1825,-0.06578255697657753,-0.5249111373827214,1825,-0.055756100283240094,-0.3645258610170763
YANG,1825,0.1661229679108966,-3.2734150303529663,1825,0.2694754125153295,-2.417074290482214
YCL,1825,-0.06857535867220353,-0.484317316796375,1825,-0.06396883887515221,-0.3199712292329293
YCS,1825,0.04643006401391902,0.5445144678156385,1825,0.04005739616130215,0.36394673213273165
YINN,1825,-0.24912213715801113,3.2710517575324296,1825,-0.352366238008986,2.415210428686281
YXI,1825,0.07178564449290274,-1.0350754120133914,1825,0.1041932336489406,-0.7633324860450142
YYY,1825,-0.12449012056879633,0.48028155322525085,1825,-0.13500662940529568,0.33826288777766234
ZIV,1825,-0.0019336909924326635,1.7782192111046837,1825,-0.04430316315839475,1.2644960992426064
ZROZ,1825,0.16863921940117405,-0.5092145961366876,1825,0.17409686956806586,-0.3385844249879131
ZSL,1825,0.21573622084117328,-0.2211203951931573,1825,0.21585646277604062,-0.13909996482543058
